ID_Ticket,Fecha,ID_Cliente,ID_Vendedor,ID_Producto,Cantidad,Total_Venta,Metodo_Pago,Hora
TKT-7368,2025-06-12,C015,V004,P010,1,28000,Tarjeta Débito,15
TKT-6526,2025-06-12,C019,V003,P011,3,36000,Transferencia,21
TKT-6840,2025-06-12,C022,V002,P001,1,65000,Tarjeta Crédito,15
TKT-7999,2025-06-12,C014,V001,P003,2,196000,Transferencia,9
TKT-5648,2025-06-12,C005,V006,P009,2,30000,Efectivo,15
TKT-7345,2025-06-13,C022,V002,P006,1,16500,Tarjeta Débito,13
TKT-6023,2025-06-13,C008,V001,P011,4,48000,Tarjeta Crédito,17
TKT-6177,2025-06-13,C028,V006,P006,1,16500,Transferencia,7
TKT-7188,2025-06-13,C025,V005,P004,2,37000,Transferencia,17
TKT-7156,2025-06-13,C005,V005,P012,2,16000,Tarjeta Débito,13
TKT-5021,2025-06-13,C006,V001,P005,2,30000,Tarjeta Débito,20
TKT-6252,2025-06-13,C009,V001,P004,1,18500,Tarjeta Débito,10
TKT-7853,2025-06-13,C003,V006,P003,2,196000,Transferencia,15
TKT-7890,2025-06-13,C020,V002,P010,4,112000,Tarjeta Crédito,19
TKT-6836,2025-06-13,C017,V004,P009,2,30000,Efectivo,7
TKT-7685,2025-06-14,C021,V004,P005,2,30000,Tarjeta Débito,19
TKT-5542,2025-06-14,C008,V003,P012,1,8000,Tarjeta Crédito,16
TKT-5188,2025-06-14,C019,V006,P003,1,98000,Tarjeta Crédito,6
TKT-6122,2025-06-14,C026,V003,P012,4,32000,Tarjeta Crédito,10
TKT-6492,2025-06-14,C004,V001,P011,5,60000,Tarjeta Débito,16
TKT-6174,2025-06-14,C001,V004,P011,3,36000,Tarjeta Crédito,6
TKT-6706,2025-06-14,C009,V002,P004,2,37000,Tarjeta Débito,14
TKT-6558,2025-06-15,C023,V002,P005,2,30000,Transferencia,10
TKT-5619,2025-06-15,C017,V006,P011,1,12000,Tarjeta Crédito,15
TKT-6002,2025-06-15,C016,V002,P007,2,27000,Tarjeta Débito,6
TKT-7911,2025-06-15,C007,V006,P007,1,13500,Tarjeta Débito,18
TKT-5092,2025-06-15,C017,V003,P008,1,6000,Transferencia,20
TKT-6235,2025-06-15,C030,V004,P006,2,33000,Transferencia,20
TKT-5040,2025-06-16,C003,V001,P004,1,18500,Efectivo,17
TKT-6397,2025-06-16,C009,V004,P010,5,140000,Transferencia,8
TKT-6505,2025-06-16,C007,V003,P003,2,196000,Tarjeta Débito,17
TKT-6877,2025-06-16,C026,V005,P011,1,12000,Tarjeta Crédito,3
TKT-6465,2025-06-16,C025,V002,P011,4,48000,Tarjeta Débito,3
TKT-5758,2025-06-16,C021,V004,P004,1,18500,Tarjeta Crédito,10
TKT-7267,2025-06-16,C010,V001,P005,1,15000,Efectivo,12
TKT-7058,2025-06-16,C006,V004,P011,2,24000,Transferencia,17
TKT-5433,2025-06-16,C012,V005,P006,2,33000,Tarjeta Crédito,16
TKT-5337,2025-06-16,C027,V005,P002,2,116000,Transferencia,12
TKT-7552,2025-06-16,C026,V002,P007,1,13500,Tarjeta Crédito,9
TKT-6966,2025-06-16,C022,V005,P010,2,56000,Transferencia,22
TKT-7055,2025-06-16,C030,V002,P004,1,18500,Efectivo,11
TKT-7589,2025-06-17,C030,V001,P010,4,112000,Transferencia,12
TKT-5249,2025-06-17,C021,V005,P001,2,130000,Transferencia,8
TKT-7093,2025-06-17,C008,V001,P004,2,37000,Tarjeta Débito,17
TKT-7251,2025-06-17,C012,V002,P012,2,16000,Transferencia,16
TKT-5118,2025-06-17,C003,V005,P009,5,75000,Efectivo,9
TKT-6818,2025-06-18,C006,V001,P001,1,65000,Transferencia,7
TKT-7161,2025-06-18,C002,V002,P008,1,6000,Tarjeta Crédito,16
TKT-6682,2025-06-18,C018,V004,P009,3,45000,Tarjeta Crédito,15
TKT-6680,2025-06-18,C011,V001,P008,2,12000,Tarjeta Débito,9
TKT-6365,2025-06-19,C001,V003,P001,1,65000,Tarjeta Crédito,20
TKT-5878,2025-06-19,C002,V003,P008,1,6000,Efectivo,8
TKT-6975,2025-06-19,C009,V004,P003,2,196000,Tarjeta Crédito,11
TKT-7138,2025-06-19,C020,V006,P010,4,112000,Tarjeta Crédito,19
TKT-7639,2025-06-19,C021,V006,P007,2,27000,Efectivo,11
TKT-6832,2025-06-19,C010,V005,P011,2,24000,Tarjeta Débito,15
TKT-5901,2025-06-20,C013,V001,P008,1,6000,Transferencia,11
TKT-5975,2025-06-20,C022,V006,P006,2,33000,Tarjeta Débito,9
TKT-5411,2025-06-20,C010,V004,P007,1,13500,Transferencia,21
TKT-6804,2025-06-20,C009,V003,P008,1,6000,Efectivo,11
TKT-7160,2025-06-20,C013,V001,P006,2,33000,Tarjeta Crédito,18
TKT-7728,2025-06-20,C008,V002,P010,3,84000,Transferencia,9
TKT-5850,2025-06-21,C017,V006,P012,1,8000,Tarjeta Crédito,9
TKT-5426,2025-06-21,C018,V004,P003,1,98000,Transferencia,5
TKT-7509,2025-06-21,C030,V002,P003,2,196000,Efectivo,15
TKT-6991,2025-06-21,C024,V002,P009,2,30000,Efectivo,10
TKT-7801,2025-06-21,C017,V002,P003,2,196000,Transferencia,18
TKT-5701,2025-06-21,C014,V005,P010,5,140000,Efectivo,12
TKT-7484,2025-06-21,C003,V001,P009,1,15000,Transferencia,20
TKT-5945,2025-06-21,C027,V005,P006,2,33000,Transferencia,8
TKT-6545,2025-06-21,C004,V006,P008,1,6000,Tarjeta Débito,18
TKT-7771,2025-06-21,C008,V006,P004,2,37000,Efectivo,17
TKT-5954,2025-06-22,C022,V002,P005,2,30000,Tarjeta Crédito,17
TKT-6238,2025-06-22,C006,V001,P011,3,36000,Tarjeta Crédito,18
TKT-7840,2025-06-22,C020,V004,P011,5,60000,Transferencia,17
TKT-5840,2025-06-22,C028,V002,P006,2,33000,Tarjeta Crédito,15
TKT-7328,2025-06-23,C010,V003,P012,2,16000,Efectivo,8
TKT-5150,2025-06-23,C014,V003,P007,1,13500,Tarjeta Débito,5
TKT-6490,2025-06-23,C010,V003,P006,2,33000,Tarjeta Crédito,19
TKT-5352,2025-06-23,C002,V006,P005,2,30000,Efectivo,15
TKT-5087,2025-06-23,C013,V002,P003,1,98000,Efectivo,17
TKT-6616,2025-06-23,C003,V003,P005,1,15000,Efectivo,12
TKT-5054,2025-06-23,C008,V004,P007,1,13500,Efectivo,7
TKT-7056,2025-06-23,C029,V003,P012,3,24000,Tarjeta Débito,8
TKT-6008,2025-06-24,C003,V001,P006,1,16500,Transferencia,16
TKT-5730,2025-06-24,C011,V005,P005,2,30000,Tarjeta Débito,11
TKT-5254,2025-06-24,C028,V006,P010,1,28000,Tarjeta Crédito,9
TKT-7920,2025-06-24,C011,V003,P009,1,15000,Tarjeta Débito,12
TKT-6024,2025-06-24,C008,V003,P006,1,16500,Transferencia,6
TKT-6131,2025-06-24,C024,V001,P006,1,16500,Tarjeta Débito,14
TKT-5459,2025-06-25,C015,V004,P009,1,15000,Efectivo,9
TKT-7241,2025-06-25,C020,V004,P012,5,40000,Tarjeta Débito,17
TKT-6359,2025-06-25,C004,V002,P009,3,45000,Efectivo,10
TKT-7472,2025-06-25,C024,V006,P004,2,37000,Transferencia,12
TKT-5811,2025-06-25,C015,V004,P009,4,60000,Efectivo,1
TKT-5356,2025-06-25,C028,V003,P004,1,18500,Tarjeta Débito,7
TKT-5663,2025-06-25,C027,V003,P008,1,6000,Tarjeta Débito,11
TKT-6891,2025-06-25,C009,V003,P007,2,27000,Tarjeta Crédito,12
TKT-5465,2025-06-26,C023,V005,P005,1,15000,Efectivo,15
TKT-6609,2025-06-26,C010,V004,P010,2,56000,Tarjeta Débito,10
TKT-7216,2025-06-26,C019,V003,P011,2,24000,Transferencia,16
TKT-5902,2025-06-26,C028,V003,P004,1,18500,Tarjeta Débito,18
TKT-6664,2025-06-26,C007,V006,P004,1,18500,Transferencia,17
TKT-7917,2025-06-26,C014,V002,P005,1,15000,Tarjeta Crédito,5
TKT-6041,2025-06-26,C026,V002,P009,3,45000,Efectivo,12
TKT-5429,2025-06-26,C010,V002,P009,4,60000,Transferencia,7
TKT-7300,2025-06-26,C002,V003,P001,2,130000,Efectivo,9
TKT-7818,2025-06-26,C020,V004,P010,5,140000,Transferencia,21
TKT-5720,2025-06-27,C010,V005,P002,1,58000,Transferencia,8
TKT-7003,2025-06-27,C025,V004,P004,1,18500,Tarjeta Crédito,12
TKT-6731,2025-06-27,C001,V005,P003,2,196000,Efectivo,15
TKT-7774,2025-06-27,C002,V001,P002,1,58000,Tarjeta Débito,16
TKT-6400,2025-06-27,C029,V003,P006,1,16500,Transferencia,14
TKT-6783,2025-06-27,C004,V001,P006,1,16500,Transferencia,0
TKT-6798,2025-06-27,C001,V005,P002,2,116000,Efectivo,10
TKT-5500,2025-06-27,C029,V004,P010,2,56000,Efectivo,13
TKT-7648,2025-06-27,C018,V003,P010,3,84000,Transferencia,7
TKT-5576,2025-06-28,C001,V005,P007,1,13500,Transferencia,10
TKT-5853,2025-06-28,C023,V004,P003,1,98000,Tarjeta Débito,5
TKT-6089,2025-06-28,C002,V001,P008,1,6000,Transferencia,7
TKT-5836,2025-06-28,C030,V002,P006,1,16500,Tarjeta Débito,11
TKT-7600,2025-06-29,C005,V003,P004,1,18500,Efectivo,8
TKT-5347,2025-06-29,C028,V001,P011,4,48000,Tarjeta Débito,14
TKT-7948,2025-06-29,C025,V002,P012,3,24000,Tarjeta Crédito,16
TKT-6427,2025-06-29,C021,V005,P009,1,15000,Tarjeta Crédito,17
TKT-5059,2025-06-29,C012,V004,P004,1,18500,Efectivo,9
TKT-5025,2025-06-29,C029,V004,P009,4,60000,Tarjeta Débito,8
TKT-5097,2025-06-29,C007,V004,P011,2,24000,Tarjeta Débito,7
TKT-5970,2025-06-29,C010,V001,P007,1,13500,Efectivo,15
TKT-6537,2025-06-29,C009,V006,P009,4,60000,Transferencia,16
TKT-5260,2025-06-29,C001,V002,P003,1,98000,Tarjeta Crédito,5
TKT-7148,2025-06-29,C002,V005,P009,3,45000,Efectivo,19
TKT-5582,2025-06-29,C016,V001,P004,2,37000,Efectivo,6
TKT-7906,2025-06-30,C024,V004,P004,1,18500,Transferencia,13
TKT-7593,2025-06-30,C021,V002,P001,2,130000,Tarjeta Débito,16
TKT-6889,2025-06-30,C008,V004,P004,2,37000,Efectivo,18
TKT-5827,2025-06-30,C007,V005,P011,4,48000,Transferencia,16
TKT-5164,2025-06-30,C027,V004,P001,2,130000,Tarjeta Crédito,17
TKT-5137,2025-06-30,C003,V001,P001,1,65000,Transferencia,10
TKT-6972,2025-06-30,C025,V001,P005,1,15000,Tarjeta Débito,17
TKT-5895,2025-06-30,C008,V001,P003,2,196000,Efectivo,7
TKT-5152,2025-06-30,C006,V001,P004,1,18500,Transferencia,18
TKT-5722,2025-06-30,C027,V003,P004,1,18500,Efectivo,13
TKT-5868,2025-07-01,C003,V002,P012,3,24000,Tarjeta Débito,17
TKT-7091,2025-07-01,C028,V003,P002,1,58000,Efectivo,12
TKT-7079,2025-07-01,C017,V006,P009,3,45000,Tarjeta Débito,15
TKT-6544,2025-07-01,C026,V003,P010,5,140000,Tarjeta Débito,13
TKT-6323,2025-07-01,C017,V006,P004,1,18500,Efectivo,17
TKT-6560,2025-07-01,C024,V001,P002,2,116000,Tarjeta Crédito,7
TKT-6563,2025-07-01,C016,V002,P012,5,40000,Tarjeta Crédito,6
TKT-5458,2025-07-01,C009,V004,P003,2,196000,Transferencia,9
TKT-5750,2025-07-01,C018,V004,P010,1,28000,Transferencia,8
TKT-5662,2025-07-01,C010,V002,P010,1,28000,Transferencia,18
TKT-7247,2025-07-01,C011,V004,P001,1,65000,Tarjeta Débito,9
TKT-7714,2025-07-01,C012,V003,P009,1,15000,Tarjeta Crédito,20
TKT-7755,2025-07-01,C003,V001,P004,1,18500,Efectivo,10
TKT-6852,2025-07-02,C030,V004,P009,1,15000,Efectivo,8
TKT-7426,2025-07-02,C012,V003,P004,2,37000,Tarjeta Débito,17
TKT-6911,2025-07-02,C019,V002,P005,2,30000,Efectivo,15
TKT-5302,2025-07-02,C024,V002,P009,5,75000,Tarjeta Crédito,12
TKT-5807,2025-07-02,C026,V003,P007,2,27000,Tarjeta Crédito,14
TKT-5457,2025-07-02,C020,V006,P012,3,24000,Tarjeta Crédito,16
TKT-5098,2025-07-02,C010,V002,P002,1,58000,Tarjeta Débito,9
TKT-7543,2025-07-02,C009,V005,P005,2,30000,Transferencia,22
TKT-7147,2025-07-03,C004,V001,P001,2,130000,Tarjeta Débito,20
TKT-7778,2025-07-03,C030,V002,P008,2,12000,Tarjeta Débito,15
TKT-6608,2025-07-03,C027,V004,P012,4,32000,Efectivo,8
TKT-6142,2025-07-03,C002,V004,P009,5,75000,Transferencia,16
TKT-5422,2025-07-03,C030,V006,P011,3,36000,Transferencia,7
TKT-5224,2025-07-03,C011,V001,P008,1,6000,Efectivo,5
TKT-7019,2025-07-03,C030,V002,P007,2,27000,Efectivo,9
TKT-5177,2025-07-03,C028,V004,P009,5,75000,Tarjeta Crédito,12
TKT-7111,2025-07-03,C024,V002,P007,1,13500,Transferencia,18
TKT-5674,2025-07-03,C029,V002,P006,1,16500,Tarjeta Débito,16
TKT-5485,2025-07-04,C017,V001,P008,2,12000,Transferencia,17
TKT-7627,2025-07-04,C030,V001,P007,1,13500,Tarjeta Crédito,11
TKT-7931,2025-07-04,C012,V004,P011,3,36000,Efectivo,10
TKT-5552,2025-07-04,C012,V003,P008,1,6000,Transferencia,11
TKT-6297,2025-07-05,C024,V004,P007,1,13500,Transferencia,21
TKT-6030,2025-07-05,C027,V003,P005,2,30000,Transferencia,6
TKT-5491,2025-07-05,C011,V001,P006,1,16500,Transferencia,18
TKT-5190,2025-07-05,C016,V003,P010,2,56000,Tarjeta Crédito,14
TKT-7682,2025-07-05,C017,V006,P009,2,30000,Tarjeta Débito,11
TKT-7659,2025-07-05,C030,V004,P007,1,13500,Transferencia,16
TKT-7697,2025-07-06,C006,V001,P008,2,12000,Tarjeta Débito,12
TKT-6657,2025-07-06,C001,V002,P008,2,12000,Tarjeta Crédito,18
TKT-7855,2025-07-06,C025,V003,P008,2,12000,Tarjeta Crédito,19
TKT-5531,2025-07-06,C020,V002,P004,1,18500,Transferencia,11
TKT-7938,2025-07-06,C005,V002,P012,3,24000,Transferencia,9
TKT-7630,2025-07-07,C001,V002,P008,1,6000,Transferencia,14
TKT-5518,2025-07-07,C015,V004,P004,1,18500,Tarjeta Crédito,19
TKT-7587,2025-07-07,C016,V002,P005,2,30000,Efectivo,9
TKT-6277,2025-07-07,C030,V006,P010,4,112000,Tarjeta Crédito,15
TKT-7555,2025-07-07,C022,V001,P003,2,196000,Transferencia,15
TKT-5631,2025-07-07,C017,V006,P006,2,33000,Efectivo,17
TKT-5065,2025-07-07,C028,V006,P003,2,196000,Tarjeta Crédito,8
TKT-7132,2025-07-08,C020,V004,P008,2,12000,Efectivo,16
TKT-7257,2025-07-08,C029,V003,P010,5,140000,Tarjeta Crédito,19
TKT-7418,2025-07-08,C025,V005,P002,1,58000,Efectivo,8
TKT-7846,2025-07-08,C030,V004,P010,4,112000,Transferencia,9
TKT-6980,2025-07-08,C025,V006,P005,2,30000,Transferencia,20
TKT-7977,2025-07-08,C006,V002,P007,2,27000,Tarjeta Crédito,8
TKT-7604,2025-07-09,C018,V001,P001,1,65000,Tarjeta Débito,18
TKT-5746,2025-07-09,C022,V005,P009,2,30000,Transferencia,12
TKT-6621,2025-07-09,C024,V006,P007,1,13500,Efectivo,9
TKT-7296,2025-07-09,C004,V006,P001,2,130000,Tarjeta Débito,18
TKT-5725,2025-07-09,C013,V005,P010,2,56000,Tarjeta Crédito,12
TKT-6707,2025-07-09,C027,V002,P001,2,130000,Tarjeta Débito,13
TKT-7248,2025-07-09,C007,V005,P001,2,130000,Efectivo,10
TKT-6864,2025-07-09,C005,V004,P002,1,58000,Tarjeta Crédito,14
TKT-5195,2025-07-10,C014,V001,P009,1,15000,Tarjeta Débito,8
TKT-5623,2025-07-10,C002,V003,P005,1,15000,Transferencia,11
TKT-6759,2025-07-10,C029,V005,P011,4,48000,Tarjeta Crédito,20
TKT-7585,2025-07-10,C029,V002,P011,4,48000,Transferencia,9
TKT-5695,2025-07-11,C015,V005,P012,5,40000,Tarjeta Débito,15
TKT-6596,2025-07-11,C011,V004,P007,1,13500,Tarjeta Crédito,10
TKT-6014,2025-07-11,C009,V004,P010,4,112000,Tarjeta Crédito,17
TKT-6700,2025-07-11,C005,V001,P003,1,98000,Efectivo,8
TKT-6013,2025-07-11,C030,V004,P012,3,24000,Tarjeta Débito,20
TKT-5788,2025-07-11,C015,V002,P006,1,16500,Efectivo,12
TKT-6642,2025-07-11,C014,V001,P005,1,15000,Tarjeta Crédito,9
TKT-7393,2025-07-12,C017,V003,P012,4,32000,Efectivo,7
TKT-6795,2025-07-12,C019,V001,P011,1,12000,Transferencia,8
TKT-7905,2025-07-12,C002,V006,P001,1,65000,Tarjeta Débito,13
TKT-7729,2025-07-12,C030,V006,P008,1,6000,Efectivo,10
TKT-5754,2025-07-13,C007,V004,P012,5,40000,Tarjeta Débito,18
TKT-6990,2025-07-13,C026,V001,P003,2,196000,Tarjeta Crédito,11
TKT-5691,2025-07-13,C007,V006,P009,4,60000,Transferencia,9
TKT-5892,2025-07-13,C016,V001,P010,2,56000,Tarjeta Crédito,15
TKT-7523,2025-07-13,C011,V003,P006,1,16500,Tarjeta Débito,16
TKT-7232,2025-07-14,C013,V006,P008,2,12000,Efectivo,8
TKT-5243,2025-07-14,C008,V002,P002,1,58000,Tarjeta Débito,8
TKT-6374,2025-07-14,C027,V006,P002,2,116000,Transferencia,5
TKT-6927,2025-07-14,C012,V006,P001,2,130000,Transferencia,17
TKT-6546,2025-07-14,C023,V002,P005,2,30000,Transferencia,16
TKT-6196,2025-07-14,C030,V001,P009,5,75000,Efectivo,12
TKT-7860,2025-07-14,C015,V005,P008,1,6000,Efectivo,18
TKT-6494,2025-07-15,C026,V001,P008,2,12000,Efectivo,17
TKT-6994,2025-07-15,C005,V005,P003,1,98000,Transferencia,14
TKT-5229,2025-07-15,C017,V001,P012,1,8000,Efectivo,18
TKT-5872,2025-07-15,C022,V002,P007,2,27000,Efectivo,9
TKT-5505,2025-07-15,C027,V006,P006,2,33000,Tarjeta Crédito,7
TKT-7457,2025-07-15,C016,V005,P007,1,13500,Transferencia,9
TKT-7292,2025-07-15,C010,V006,P007,1,13500,Transferencia,6
TKT-7557,2025-07-16,C023,V006,P004,2,37000,Transferencia,13
TKT-5300,2025-07-16,C001,V004,P006,2,33000,Efectivo,19
TKT-7768,2025-07-16,C017,V005,P012,5,40000,Tarjeta Débito,5
TKT-5015,2025-07-16,C010,V001,P007,1,13500,Efectivo,8
TKT-6719,2025-07-16,C014,V004,P008,1,6000,Tarjeta Débito,12
TKT-7140,2025-07-16,C002,V003,P005,1,15000,Efectivo,19
TKT-6968,2025-07-16,C025,V004,P011,1,12000,Transferencia,10
TKT-5222,2025-07-16,C005,V006,P011,5,60000,Efectivo,13
TKT-6595,2025-07-16,C013,V006,P009,1,15000,Tarjeta Débito,6
TKT-6963,2025-07-16,C026,V001,P001,2,130000,Efectivo,8
TKT-6850,2025-07-17,C011,V005,P001,2,130000,Tarjeta Débito,21
TKT-5154,2025-07-17,C010,V005,P005,2,30000,Tarjeta Débito,20
TKT-6303,2025-07-17,C020,V006,P005,1,15000,Efectivo,0
TKT-7797,2025-07-17,C012,V002,P008,2,12000,Transferencia,20
TKT-7814,2025-07-17,C001,V005,P012,5,40000,Transferencia,15
TKT-5304,2025-07-17,C001,V004,P011,1,12000,Tarjeta Débito,18
TKT-7048,2025-07-17,C011,V004,P011,1,12000,Transferencia,12
TKT-6810,2025-07-17,C005,V005,P003,1,98000,Tarjeta Crédito,13
TKT-7053,2025-07-18,C023,V003,P009,4,60000,Transferencia,12
TKT-6925,2025-07-18,C015,V006,P009,2,30000,Tarjeta Débito,16
TKT-7014,2025-07-18,C015,V003,P011,3,36000,Tarjeta Crédito,8
TKT-5063,2025-07-18,C029,V004,P008,1,6000,Tarjeta Crédito,4
TKT-5791,2025-07-18,C014,V002,P010,4,112000,Tarjeta Débito,10
TKT-7081,2025-07-19,C024,V001,P006,2,33000,Transferencia,16
TKT-6018,2025-07-19,C002,V001,P005,2,30000,Efectivo,9
TKT-7217,2025-07-19,C018,V006,P012,5,40000,Efectivo,16
TKT-6204,2025-07-19,C018,V006,P008,2,12000,Efectivo,20
TKT-6181,2025-07-19,C019,V005,P004,2,37000,Transferencia,7
TKT-7538,2025-07-20,C023,V003,P011,1,12000,Tarjeta Crédito,16
TKT-6454,2025-07-20,C028,V001,P007,1,13500,Tarjeta Débito,12
TKT-7740,2025-07-20,C019,V003,P006,2,33000,Efectivo,18
TKT-5018,2025-07-20,C029,V002,P010,5,140000,Tarjeta Débito,8
TKT-5907,2025-07-20,C017,V004,P010,2,56000,Efectivo,16
TKT-7372,2025-07-20,C024,V005,P001,1,65000,Transferencia,18
TKT-7265,2025-07-20,C026,V001,P004,1,18500,Transferencia,19
TKT-5657,2025-07-20,C019,V001,P010,2,56000,Tarjeta Crédito,16
TKT-6090,2025-07-20,C002,V002,P003,1,98000,Efectivo,12
TKT-7919,2025-07-20,C020,V006,P001,2,130000,Tarjeta Crédito,15
TKT-6429,2025-07-20,C007,V004,P002,1,58000,Tarjeta Crédito,18
TKT-6762,2025-07-21,C012,V002,P012,4,32000,Tarjeta Débito,14
TKT-6866,2025-07-21,C014,V003,P003,2,196000,Transferencia,5
TKT-7285,2025-07-21,C024,V002,P010,5,140000,Transferencia,19
TKT-5613,2025-07-21,C005,V001,P001,1,65000,Tarjeta Débito,16
TKT-7254,2025-07-21,C021,V004,P005,2,30000,Efectivo,16
TKT-5646,2025-07-21,C027,V005,P005,1,15000,Efectivo,9
TKT-5151,2025-07-21,C024,V001,P008,2,12000,Transferencia,15
TKT-5138,2025-07-21,C029,V004,P001,1,65000,Efectivo,11
TKT-6574,2025-07-22,C015,V003,P008,1,6000,Tarjeta Débito,15
TKT-6882,2025-07-22,C019,V002,P007,1,13500,Transferencia,7
TKT-6249,2025-07-22,C017,V001,P002,2,116000,Tarjeta Crédito,15
TKT-6646,2025-07-22,C021,V005,P007,1,13500,Tarjeta Débito,22
TKT-5556,2025-07-22,C003,V004,P003,2,196000,Transferencia,6
TKT-5285,2025-07-22,C006,V006,P001,2,130000,Transferencia,20
TKT-7271,2025-07-22,C006,V005,P012,1,8000,Tarjeta Débito,11
TKT-6034,2025-07-23,C009,V006,P007,2,27000,Tarjeta Crédito,18
TKT-5904,2025-07-23,C021,V004,P012,4,32000,Transferencia,17
TKT-6854,2025-07-23,C022,V005,P012,3,24000,Tarjeta Crédito,14
TKT-5022,2025-07-23,C014,V004,P007,2,27000,Efectivo,17
TKT-7650,2025-07-23,C023,V001,P001,1,65000,Efectivo,18
TKT-6521,2025-07-23,C009,V006,P009,2,30000,Tarjeta Débito,11
TKT-7495,2025-07-23,C015,V004,P012,2,16000,Tarjeta Débito,10
TKT-5027,2025-07-23,C023,V006,P008,2,12000,Tarjeta Débito,16
TKT-6806,2025-07-23,C016,V001,P011,1,12000,Tarjeta Crédito,17
TKT-5405,2025-07-23,C029,V004,P012,5,40000,Efectivo,17
TKT-5790,2025-07-23,C023,V006,P012,5,40000,Tarjeta Crédito,17
TKT-6078,2025-07-23,C028,V001,P001,2,130000,Tarjeta Débito,11
TKT-6858,2025-07-24,C012,V002,P009,2,30000,Tarjeta Débito,17
TKT-6262,2025-07-24,C006,V001,P004,1,18500,Tarjeta Crédito,8
TKT-5443,2025-07-24,C029,V003,P006,2,33000,Tarjeta Débito,13
TKT-7972,2025-07-25,C002,V006,P002,1,58000,Tarjeta Crédito,0
TKT-7612,2025-07-25,C027,V004,P003,1,98000,Tarjeta Crédito,10
TKT-5296,2025-07-25,C011,V006,P006,2,33000,Tarjeta Débito,10
TKT-6880,2025-07-25,C014,V003,P006,2,33000,Transferencia,11
TKT-7045,2025-07-25,C022,V002,P008,2,12000,Transferencia,16
TKT-7145,2025-07-25,C027,V005,P006,1,16500,Efectivo,11
TKT-5017,2025-07-25,C003,V006,P012,4,32000,Tarjeta Crédito,12
TKT-6085,2025-07-25,C015,V004,P001,1,65000,Tarjeta Débito,9
TKT-5448,2025-07-25,C006,V004,P005,1,15000,Efectivo,11
TKT-6149,2025-07-25,C018,V005,P003,1,98000,Efectivo,9
TKT-6945,2025-07-25,C004,V004,P008,2,12000,Tarjeta Crédito,7
TKT-7772,2025-07-25,C020,V003,P006,1,16500,Transferencia,15
TKT-5473,2025-07-26,C012,V002,P010,1,28000,Tarjeta Crédito,16
TKT-6103,2025-07-26,C016,V005,P007,2,27000,Transferencia,15
TKT-5060,2025-07-26,C017,V003,P003,2,196000,Tarjeta Débito,12
TKT-7230,2025-07-26,C008,V006,P004,2,37000,Efectivo,11
TKT-5447,2025-07-26,C027,V004,P008,2,12000,Transferencia,18
TKT-7687,2025-07-26,C013,V001,P002,1,58000,Transferencia,13
TKT-7115,2025-07-26,C001,V005,P003,2,196000,Transferencia,12
TKT-6588,2025-07-26,C002,V004,P003,2,196000,Transferencia,4
TKT-6876,2025-07-26,C005,V001,P003,2,196000,Tarjeta Débito,10
TKT-5365,2025-07-26,C016,V003,P009,2,30000,Tarjeta Débito,11
TKT-7982,2025-07-26,C009,V004,P007,2,27000,Tarjeta Crédito,11
TKT-7177,2025-07-26,C017,V003,P011,3,36000,Tarjeta Débito,14
TKT-6645,2025-07-27,C001,V006,P004,2,37000,Efectivo,13
TKT-6599,2025-07-27,C004,V001,P011,5,60000,Tarjeta Débito,15
TKT-5686,2025-07-27,C019,V001,P001,1,65000,Efectivo,17
TKT-5232,2025-07-28,C010,V003,P005,1,15000,Efectivo,17
TKT-6887,2025-07-28,C016,V004,P012,1,8000,Efectivo,16
TKT-5873,2025-07-28,C004,V002,P012,3,24000,Efectivo,20
TKT-5992,2025-07-28,C019,V004,P004,1,18500,Tarjeta Débito,2
TKT-7175,2025-07-28,C007,V002,P008,1,6000,Efectivo,8
TKT-5768,2025-07-28,C028,V004,P011,1,12000,Transferencia,0
TKT-6243,2025-07-28,C017,V001,P002,1,58000,Tarjeta Crédito,15
TKT-5783,2025-07-28,C007,V004,P012,1,8000,Transferencia,18
TKT-7569,2025-07-29,C017,V003,P008,2,12000,Transferencia,9
TKT-7059,2025-07-29,C004,V004,P003,1,98000,Tarjeta Débito,19
TKT-6040,2025-07-29,C002,V001,P009,1,15000,Tarjeta Crédito,6
TKT-7942,2025-07-29,C020,V003,P005,1,15000,Transferencia,19
TKT-6644,2025-07-29,C030,V003,P002,1,58000,Efectivo,10
TKT-7915,2025-07-29,C006,V002,P012,4,32000,Efectivo,7
TKT-7358,2025-07-29,C028,V001,P006,2,33000,Efectivo,12
TKT-5838,2025-07-29,C022,V005,P011,1,12000,Efectivo,9
TKT-6903,2025-07-30,C001,V005,P005,1,15000,Transferencia,10
TKT-6267,2025-07-30,C007,V002,P008,2,12000,Transferencia,10
TKT-5008,2025-07-30,C006,V005,P006,2,33000,Tarjeta Crédito,17
TKT-7308,2025-07-30,C021,V002,P001,1,65000,Tarjeta Crédito,13
TKT-5077,2025-07-30,C003,V004,P001,1,65000,Transferencia,10
TKT-6689,2025-07-30,C019,V003,P002,1,58000,Transferencia,15
TKT-6128,2025-07-30,C014,V005,P008,1,6000,Tarjeta Débito,16
TKT-6741,2025-07-30,C010,V005,P005,2,30000,Transferencia,9
TKT-6299,2025-07-30,C005,V004,P012,2,16000,Efectivo,11
TKT-6446,2025-07-30,C011,V003,P007,2,27000,Tarjeta Crédito,8
